"Name","Operating System","Display","Camera","Battery","Special Features""Mobile Phones",,,,,,,,
"ThL T9 Pro","Android v6.0 (Marshmallow)","5.5 inches (13.97 cm) display","8 MP Rear Camera 2 MP Front Camera","3000 mAh battery","Back Fingerprint Sensor 3.5 mm headphone jack present",,,
"ThL T6C","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","5 MP Rear Camera 0.3 MP Front Camera","1900 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Takee 1","Android v4.2.2 (Jelly Bean)","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","13 MP Rear Camera 5 MP Front Camera","2500 mAh battery","3.5 mm headphone jack present",,,
"SUGAR F7","Android v6.0 (Marshmallow)","5.2 inches (13.21 cm) display","16 MP Rear Camera 13 MP Front Camera","3000 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"SUGAR C6","Android v5.1 (Lollipop)","5.0 inches (12.7 cm) display","8 MP Rear Camera 8 MP Front Camera","2500 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"SSKY S800 Glow","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","No 3.5 mm headphone jack present",,,,,
"SISWOO C50","Android v5.1 (Lollipop)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","3000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Ulefone Armor","Android v6.0 (Marshmallow)","4.7 inches (11.94 cm) display Gorilla Glass 5 Protection","13 MP Rear Camera 5 MP Front Camera","3500 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Ui Phones Power 1","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","2400 mAh battery","3.5 mm headphone jack present",,,,
"Ui Phones Connect 1","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1000 mAh battery","3.5 mm headphone jack present",,,,
"Uhappy UP720","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","13 MP Rear Camera 5 MP Front Camera","2500 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Uhappy UP350","Android v6.0 (Marshmallow)","5.5 inches (13.97 cm) display","8 MP Rear Camera 5 MP Front Camera","2700 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vedaee iNew L3","Android v5.0 (Lollipop)","5.0 inches (12.7 cm) display","13 MP Rear Camera 5 MP Front Camera","2150 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"TYMES Y1","1.8 inches (4.57 cm) display","1.3 MP Rear Camera","1000 mAh battery","3.5 mm headphone jack present",,,,
"Umidigi S","Android v7.0 (Nougat)","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","13 + 5 MP Dual Rear Cameras 5 MP Front Camera","4000 mAh battery with Quick Charging","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Umidigi Crystal","Android v7.0 (Nougat)","5.5 inches (13.97 cm) bezel-less display Gorilla Glass 5 Protection","13 + 5 MP Dual Rear Cameras 5 MP Front Camera","3000 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Umi Diamond X","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","8 MP Rear Camera 2 MP Front Camera","2650 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Videocon Dost1 V1MA","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1000 mAh battery","No 3.5 mm headphone jack present",,,,
"Mobile Phones",,,,,,,,
"Vernee Thor E","Android v7.0 (Nougat)","5.0 inches (12.7 cm) display","8 MP Rear Camera 2 MP Front Camera","5020 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vernee M5","Android v7.0 (Nougat)","5.2 inches (13.21 cm) display","13 MP Rear Camera 8 MP Front Camera","3300 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vkworld VK800X","Android v5.1 (Lollipop)","5.0 inches (12.7 cm) display Corning Gorilla Glass Protection","8 MP Rear Camera 5 MP Front Camera","2200 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vedaee iNew U9 Plus","Android v5.1 (Lollipop)","6.0 inches (15.24 cm) display","13 MP Rear Camera 5 MP Front Camera","3000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vedaee iNew U9","Android v5.1 (Lollipop)","6.0 inches (15.24 cm) display","8 MP Rear Camera 2 MP Front Camera","3000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vedaee iNew U8W","Android v5.1 (Lollipop)","5.5 inches (13.97 cm) display","8 MP Rear Camera 2 MP Front Camera","2500 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Vedaee iNew U5","Android v5.1 (Lollipop)","5.0 inches (12.7 cm) display","8 MP Rear Camera 2 MP Front Camera","2300 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Chilli A111","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","No 3.5 mm headphone jack present",,,,,
"Celkon Thunder","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","2500 mAh battery","No 3.5 mm headphone jack present",,,,
"Zeal X4","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1000 mAh battery","No 3.5 mm headphone jack present",,,,
"Bloom Flexi","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1800 mAh battery","3.5 mm headphone jack present",,,,
"Archos 50 Graphite","Android v7.0 (Nougat)","5.0 inches (12.7 cm) display","13 + 2 MP Dual Rear Cameras 5 MP Front Camera","2400 mAh battery","Back Fingerprint Sensor 3.5 mm headphone jack present",,,
"AGM A8","Android v7.0 (Nougat)","5 inches (12.7 cm) display Gorilla Glass 5 Protection","13 MP Rear Camera 2 MP Front Camera","4050 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"AGM A7","Android v6.0 (Marshmallow)","4 inches (10.16 cm) display Gorilla Glass 5 Protection","8 MP Rear Camera 0.3 MP Front Camera","2930 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"AGM A2","Android v5.1.1 (Lollipop)","4 inches (10.16 cm) display Gorilla Glass 5 Protection","8 MP Rear Camera 2 MP Front Camera","2600 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Detel D1 Gold","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1500 mAh battery","No 3.5 mm headphone jack present",,,,
"Huawei Enjoy 8","Android v8.0 (Oreo)","5.99 inches (15.21 cm) bezel-less display","13 + 2 MP Dual Rear Cameras 8 MP Front Camera","3000 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Gionee S9T","Android v6.0 (Marshmallow)","5.5 inches (13.97 cm) display","13 + 5 MP Dual Rear Cameras 13 MP Front Camera","3000 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Lava KKT Uno 2","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","1700 mAh battery","No 3.5 mm headphone jack present",,,,
"Karbonn K232","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1400 mAh battery","3.5 mm headphone jack present",,,,
"Karbonn K22 Ultra","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","800 mAh battery","No 3.5 mm headphone jack present",,,,
"Nokia X6 8GB","Symbian","3.2 inches (8.13 cm) display","5 MP Rear Camera","1320 mAh battery","No 3.5 mm headphone jack present",,,
"Meizu M8C","Android v7.0 (Nougat)","5.45 inches (13.84 cm) bezel-less display","13 MP Rear Camera 8 MP Front Camera","3070 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Nokia X3-02 Touch and Type","2.4 inches (6.1 cm) display","5 MP Rear Camera","860 mAh battery","No 3.5 mm headphone jack present",,,,
"Meizu M6 Note 32GB","Android v7.1.2 (Nougat)","5.5 inches (13.97 cm) display","12 + 5 MP Dual Rear Cameras 16 MP Front Camera","4000 mAh battery with Fast Charging","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Rage Bold 3502","Android v2.3.6 (Gingerbread)","3.5 inches (8.89 cm) display","1.3 MP Rear Camera","1200 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Rivo Phantom PZ35","Android v5.1 (Lollipop)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","2050 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Trio V45DT","Android v6.0 (Marshmallow)","4.5 inches (11.43 cm) display","2 MP Rear Camera 2 MP Front Camera","1600 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Ziox Astra Nxt 4G","Android v6.0 (Marshmallow)","4.0 inches (10.16 cm) display","2 MP Rear Camera 0.3 MP Front Camera","1450 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Xiaomi Mi 4C 32GB","Android v5.1.1 (Lollipop)","5.0 inches (12.7 cm) display","13 MP Rear Camera 5 MP Front Camera","3000 mAh battery","3.5 mm headphone jack present",,,
"Ziox Starz Shine","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1750 mAh battery","No 3.5 mm headphone jack present",,,,
"Blu S1","Android v7.0 (Nougat)","5.2 inches (13.21 cm) display","13 MP Rear Camera 5 MP Front Camera","2800 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Blu R1 Plus 32GB","Android v6.0 (Marshmallow)","5.5 inches (13.97 cm) display Gorilla Glass 5 Protection","13 MP Rear Camera 5 MP Front Camera","4000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"BlackZone Cool","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","800 mAh battery","3.5 mm headphone jack present",,,,
"Celkon Diamond U 4G 16GB","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","8 MP Rear Camera 3.2 MP Front Camera","2500 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Alcatel One Touch Flash Plus","Android v4.4.4 (Kitkat) Upgradable to v5.0 (Lollipop)","5.5 inches (13.97 cm) display","13 MP Rear Camera 8 MP Front Camera","3500 mAh battery","3.5 mm headphone jack present",,,
"Celkon UniQ","Android v7.0 (Nougat)","5.0 inches (12.7 cm) display","16 MP Rear Camera 8 MP Front Camera","2700 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Mafe Gold","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1050 mAh battery","3.5 mm headphone jack present",,,,
"Rocktel Selfie S4",,,,,,,,
"Mtech Atom Plus","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","3000 mAh battery","3.5 mm headphone jack present",,,,
"Mobile Phones",,,,,,,,
"Mtech G24","1.8 inches (4.57 cm) display","0.3 MP Rear Camera 0.3 MP Front Camera","1000 mAh battery","No 3.5 mm headphone jack present",,,,
"Karbonn K5 Jumbo 2","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1800 mAh battery","3.5 mm headphone jack present",,,,
"Lemon Lemo 197","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1800 mAh battery","No 3.5 mm headphone jack present",,,,
"Zen Z28","2.8 inches (7.11 cm) display","1.3 MP Rear Camera 0.3 MP Front Camera","1800 mAh battery","3.5 mm headphone jack present",,,,
"Mafe Leo","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1050 mAh battery","No 3.5 mm headphone jack present",,,,
"Mafe Pulse","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","800 mAh battery","No 3.5 mm headphone jack present",,,,
"Lava Captain 4i","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","800 mAh battery","3.5 mm headphone jack present",,,,
"Mtech L55","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1800 mAh battery","No 3.5 mm headphone jack present",,,,
"Meizu M6 Note","Android v7.1.2 (Nougat)","5.5 inches (13.97 cm) display","12 + 5 MP Dual Rear Cameras 16 MP Front Camera","4000 mAh battery with Fast Charging","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Nuu X5","Android v7.0 (Nougat)","5.5 inches (13.97 cm) display","13 MP Rear Camera 5 MP Front Camera","2950 mAh battery","Rear Fingerprint Sensor 3.5 mm headphone jack present",,,
"Zen Admire Snap","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","2000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Reach Power 230","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","2300 mAh battery","No 3.5 mm headphone jack present",,,,
"Zen Admire Thrill Plus","Android v6.0 (Marshmallow)","4.5 inches (11.43 cm) display","5 MP Rear Camera 2 MP Front Camera","1750 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Zen Admire Swadesh","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","5 MP Rear Camera 2 MP Front Camera","2000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Meizu M5c","Android v7.0 (Nougat)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","3000 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Meizu E2","Android v6.0 (Marshmallow)","5.5 inches (13.97 cm) display","13 MP Rear Camera 8 MP Front Camera","3400 mAh battery with Fast Charging","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Reach Cogent Max","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","2200 mAh battery","No 3.5 mm headphone jack present",,,,
"GreenBerry M3","1.77 inches (4.5 cm) display","2 MP Rear Camera","600 mAh battery","No 3.5 mm headphone jack present",,,,
"Xccess A101","Android v4.1 (Jelly Bean)","4.0 inches (10.16 cm) display","2 MP Rear Camera 0.3 MP Front Camera","1600 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Xccess X499 Gem B","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","800 mAh battery","No 3.5 mm headphone jack present",,,,
"Xccess Bold Strong","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","2800 mAh battery","No 3.5 mm headphone jack present",,,,
"Celkon C344","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1100 mAh battery","3.5 mm headphone jack present",,,,
"Intex Elyt-E1","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","8 MP Rear Camera 8 MP Front Camera","2200 mAh battery","Back Fingerprint Sensor 3.5 mm headphone jack present",,,
"Honor 6C",,,,,,,,
"Karbonn K150 Ultra","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","800 mAh battery","No 3.5 mm headphone jack present",,,,
"Videocon Dost 3 V1QA","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1000 mAh battery","No 3.5 mm headphone jack present",,,,
"Intex Eco NC",,,,,,,,
"Mtech L10","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","2000 mAh battery","3.5 mm headphone jack present",,,,
"Lava KKT Quadra","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1800 mAh battery","No 3.5 mm headphone jack present",,,,
"Xccess X493","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","800 mAh battery","No 3.5 mm headphone jack present",,,,
"Intex Hardy","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1700 mAh battery","No 3.5 mm headphone jack present",,,,
"Intex Cool i4","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1400 mAh battery","No Fingerprint Sensor No 3.5 mm headphone jack present",,,,
"Zen Admire Dragon","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","5 MP Rear Camera 5 MP Front Camera","2500 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Zen X40 RJ","1.8 inches (4.57 cm) display","1.3 MP Rear Camera","800 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,,
"Ziox Thunder Hero","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","3000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,,
"Hasee X60 TS",,,,,,,,
"Celkon C442","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","1000 mAh battery","No 3.5 mm headphone jack present",,,,
"Micromax Flagship V400 Price",,,,,,,,
"Trio T6 Price","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","800 mAh battery","No 3.5 mm headphone jack present",,,,
"Lemon B659 Price","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","3000 mAh battery","No 3.5 mm headphone jack present",,,,
"Mobile Phones",,,,,,,,
"Whitecherry BL6000 Price","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","3000 mAh battery","No 3.5 mm headphone jack present",,,,
"Nokia N900 Price","Maemo","3.5 inches (8.89 cm) display","5 MP Rear Camera 0.3 MP Front Camera","1320 mAh battery","No 3.5 mm headphone jack present",,,
"Sony Ericsson Satio (Idou) Price","3.5 inches (8.89 cm) display","12.1 MP Rear Camera","1000 mAh battery","No 3.5 mm headphone jack present",,,,
"HTC Legend Price","Android","3.2 inches (8.13 cm) display","5 MP Rear Camera","1300 mAh battery","No 3.5 mm headphone jack present",,,
"HTC Ignite Price","Windows Phone","3.7 inches (9.4 cm) display","5 MP Rear Camera","No 3.5 mm headphone jack present",,,,
"Sony Xperia TX Price","Android v4.0.4 (Ice Cream Sandwich)","4.55 inches (11.56 cm) display","13 MP Rear Camera 1.3 MP Front Camera","1750 mAh battery","3.5 mm headphone jack present",,,
"Intex Aqua Classic 2 Price","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","5 MP Rear Camera 2 MP Front Camera","2200 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Intex Flip X4 Price","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1200 mAh battery","No 3.5 mm headphone jack present",,,,
"Forme L6 Price","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1550 mAh battery","No 3.5 mm headphone jack present",,,,
"Videocon Challenger V40UE Price","Android v5.1 (Lollipop)","4.0 inches (10.16 cm) display","3.2 MP Rear Camera 0.3 MP Front Camera","1400 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Videocon V2EB1 Price","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","3000 mAh battery","No Fingerprint Sensor No 3.5 mm headphone jack present",,,,
"Chilli B39 Price","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1700 mAh battery","No 3.5 mm headphone jack present",,,,
"Zopo Color C3 Price","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","8 MP Rear Camera 5 MP Front Camera","2100 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Intex Lions G2 Price","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1000 mAh battery","No 3.5 mm headphone jack present",,,,
"Karbonn Titanium 3D Plex Price","Android v6.0 (Marshmallow)","5.0 inches (12.7 cm) display","3.2 MP Rear Camera 0.3 MP Front Camera","2300 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Karbonn K888 Price",,,,,,,,
"Zen Admire Star Price","Android v6.0 (Marshmallow)","4.5 inches (11.43 cm) display","5 MP Rear Camera 1.3 MP Front Camera","2000 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Intex Cloud Tread Price","Android v5.1 (Lollipop)","5.0 inches (12.7 cm) display AGC Dragontrail Protection","5 MP Rear Camera 5 MP Front Camera","2200 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Jivi JFP R21 Price","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1000 mAh battery","3.5 mm headphone jack present",,,,
"ZSTONE Y1 Price",,,,,,,,
"Meizu M3E Price","Android","5.5 inches (13.97 cm) display","13 MP Rear Camera 5 MP Front Camera","3100 mAh battery","Front Fingerprint Sensor 3.5 mm headphone jack present",,,
"Salora KT24 Plus Price",,,,,,,,
"iKall K14 Price","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1000 mAh battery","3.5 mm headphone jack present",,,,
"Mtech L4 Price","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","2500 mAh battery","No 3.5 mm headphone jack present",,,,
"Mtech G14 Plus Price",,,,,,,,
"HiTech HT-895 Youth Price","4.0 inches (10.16 cm) display","1.3 MP Rear Camera","1000 mAh battery","3.5 mm headphone jack present",,,,
"Champion X2 Style Price","1.8 inches (4.57 cm) display","1.3 MP Rear Camera","800 mAh battery","3.5 mm headphone jack present",,,,
"Sansui M24 Price","2.8 inches (7.11 cm) display","0.3 MP Rear Camera","1800 mAh battery","3.5 mm headphone jack present",,,,
"iBall Swing 2.4L Price","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","1800 mAh battery","No 3.5 mm headphone jack present",,,,
"Micromax X402 Price","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","800 mAh battery","No 3.5 mm headphone jack present",,,,
"Karbonn K106s Price","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","800 mAh battery","No 3.5 mm headphone jack present",,,,
"Salora Njoy X E4 Price","4.0 inches (10.16 cm) display","3.2 MP Rear Camera 1.3 MP Front Camera","2000 mAh battery","3.5 mm headphone jack present",,,,
"Salora KC12 Tiger Price","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","900 mAh battery","No 3.5 mm headphone jack present",,,,
"Lenovo Vibe A Price","Android v5.1 (Lollipop)","4.0 inches (10.16 cm) display","5 MP Rear Camera 0.3 MP Front Camera","1700 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Ringing Bells Boss Price","2.4 inches (6.1 cm) display","2 MP Rear Camera","2000 mAh battery","No Fingerprint Sensor No 3.5 mm headphone jack present",,,,
"Ringing Bells King Price","2.4 inches (6.1 cm) display","2 MP Rear Camera","1800 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,,
"TP-LINK Neffos Y5L Price","Android v6.0 (Marshmallow)","4.5 inches (11.43 cm) display","5 MP Rear Camera 2 MP Front Camera","2020 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Nokia Z2 Plus Price",,,,,,,,
"QiKU N4 Price","Android v6.0 (Marshmallow)","5.5 inches (13.97 cm) display","13 MP Rear Camera 5 MP Front Camera","3800 mAh battery with Fast Charging","Back Fingerprint Sensor 3.5 mm headphone jack present",,,
"Micromax X710 Price","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","1800 mAh battery","3.5 mm headphone jack present",,,,
"Mobile Phones",,,,,,,,
"Zopo Color S5.5 Price","Android v5.1 (Lollipop)","5.5 inches (13.97 cm) display","8 MP Rear Camera 2 MP Front Camera","3000 mAh battery","3.5 mm headphone jack present",,,
"Whitecherry BL5000 Price","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","1800 mAh battery","No 3.5 mm headphone jack present",,,,
"Sansui X44 Price","2.4 inches (6.1 cm) display","0.3 MP Rear Camera","2200 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,,
"Videocon Infinium Z42 Nova Price",,,,,,,,
"Zen X23 Price","1.8 inches (4.57 cm) display","1.3 MP Rear Camera","1800 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,,
"Archos 50D Oxygen Price","Android v5.1 (Lollipop)","5.0 inches (12.7 cm) display","13 MP Rear Camera 5 MP Front Camera","2100 mAh battery","3.5 mm headphone jack present",,,
"iBall Andi 3.5V Genius2 Price","Android v4.4 (Kitkat)","3.5 inches (8.89 cm) display","2 MP Rear Camera 0.3 MP Front Camera","1250 mAh battery","3.5 mm headphone jack present",,,
"Karbonn KC110 Price","2 inches (5.08 cm) display","1800 mAh battery","No 3.5 mm headphone jack present",,,,,
"Micromax Bolt Q332 Price","Android v5.1 (Lollipop)","5.0 inches (12.7 cm) display","5 MP Rear Camera 2 MP Front Camera","2000 mAh battery","3.5 mm headphone jack present",,,
"Xolo Play T1000 Price","Android v4.1.1 (Jelly Bean)","4.7 inches (11.94 cm) display","8 MP Rear Camera 2 MP Front Camera","2000 mAh battery","3.5 mm headphone jack present",,,
"A & K A10 Price","1.8 inches (4.57 cm) display","0.3 MP Rear Camera","3.5 mm headphone jack present",,,,,
"Lenovo S60 Price","Android v4.4.2 (Kitkat) Upgradable to v5.0 (Lollipop)","5.0 inches (12.7 cm) display Oleophobic coating Protection","13 MP Rear Camera 5 MP Front Camera","2150 mAh battery","3.5 mm headphone jack present",,,
"Intex Killer 3 Price","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","1800 mAh battery","3.5 mm headphone jack present",,,,
"Alcatel One Touch Pop 2 4045X Price",,,,,,,,
"Intex Aqua Power Plus Price",,,,,,,,
"ZTE Grand S3 Price","Android v4.4 (Kitkat)","5.5 inches (13.97 cm) display","16 MP Rear Camera 8 MP Front Camera","3100 mAh battery","3.5 mm headphone jack present",,,
"Spice Stellar 439 Price","Android v4.4 (KitKat)","4.0 inches (10.16 cm) display","3.2 MP Rear Camera 1.3 MP Front Camera","1350 mAh battery","3.5 mm headphone jack present",,,
"Xolo Q520s Price","Android v4.4.2 (Kitkat)","4.0 inches (10.16 cm) display","5 MP Rear Camera 0.3 MP Front Camera","1820 mAh battery","3.5 mm headphone jack present",,,
"Celkon Millennia Epic Q550 Price","Android v4.4.2 (Kitkat)","5.5 inches (13.97 cm) display","8 MP Rear Camera 2 MP Front Camera","3500 mAh battery","3.5 mm headphone jack present",,,
"Karbonn Titanium S19 Price","Android v4.4 (KitKat)","5.0 inches (12.7 cm) display","13 MP Rear Camera 5 MP Front Camera","2000 mAh battery","3.5 mm headphone jack present",,,
"Spice Stellar 509 Price","Android v4.2 (Jelly Bean)","5.0 inches (12.7 cm) display","8 MP Rear Camera 2 MP Front Camera","2000 mAh battery","No 3.5 mm headphone jack present",,,
"Micromax Canvas HD Plus A190 Price","Android v4.4.2 (KitKat)","5.0 inches (12.7 cm) display Corning Gorilla Glass Protection","8 MP Rear Camera 2 MP Front Camera","2000 mAh battery","3.5 mm headphone jack present",,,
"Micromax X096 Price","1.8 inches (4.57 cm) display","0.8 MP Rear Camera","1800 mAh battery","3.5 mm headphone jack present",,,,
"Xolo A500S Lite Price","Android v4.2 (Jelly Bean)","4.0 inches (10.16 cm) display","3 MP Rear Camera 0.3 MP Front Camera","1400 mAh battery","3.5 mm headphone jack present",,,
"Micromax Canvas Elanza 2 Price","Android v4.3 (Jelly Bean)","5 inches (12.7 cm) display Standard Protection","8 MP Rear Camera 2 MP Front Camera","2000 mAh battery","3.5 mm headphone jack present",,,
"Gionee GPAD G3 Price","Android v4.2.1 (Jelly Bean)","5.5 inches (13.97 cm) display","5 MP Rear Camera 0.3 MP Front Camera","2250 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Nokia 109 Price","Symbian","1.8 inches (4.57 cm) display","800 mAh battery","3.5 mm headphone jack present",,,,
"Nokia Lumia 820 Price","Windows Phone v8","4.3 inches (10.92 cm) display","8 MP Rear Camera 0.3 MP Front Camera","1650 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Intex IN 4470 IPS","2.4 inches (6.1 cm) display","1.3 MP Rear Camera","1800 mAh battery","3.5 mm headphone jack present",,,,
"NocaFone Touch","Android v4.4 (Kitkat)","5.5 inches (13.97 cm) display","5 MP Rear Camera 2 MP Front Camera","2500 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"NocaFone Tag","Android v4.2 (Jelly Bean)","5.0 inches (12.7 cm) display","5 MP Rear Camera 0.3 MP Front Camera","2800 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
"Blackview BV5500","Android v8.1 (Oreo)","5.5 inches (13.97 cm) bezel-less display Corning Gorilla Glass Protection","8 + 0.3 MP Dual Rear Cameras 5 MP Front Camera","4400 mAh battery","No Fingerprint Sensor 3.5 mm headphone jack present",,,
